employee_id,designation,coe_dep,competency_sheet,competency_question,response,score,competency_source
EMP626,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP658,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP371,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP672,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP120,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP372,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP1031,Principal,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP644,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1038,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1042,Operations Lead,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP288,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP602,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP296,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP262,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP302,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP358,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP845,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP105,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1019,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP622,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP178,Head of Delivery Governance,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP287,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP513,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP210,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP979,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP289,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP718,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP351,Leadership,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP23,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP901,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP991,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP16,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP378,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP50,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP573,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP82,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP557,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP472,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP566,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP173,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP193,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP889,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP554,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP96,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP248,Interim Head of Resourcing,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP462,People Lead,HR,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP329,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP682,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP738,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP955,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP216,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP39,Operations Associate,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP989,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP364,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP977,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP1001,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP616,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP343,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP722,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP842,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP607,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP215,Technology Solutions Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP771,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP22,Principal,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP914,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP33,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP134,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP674,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP100,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP687,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP374,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1022,Marketing Manager,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP30,Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP660,Solutions Enabler,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP360,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP117,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP711,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP903,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP583,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP956,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP645,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP571,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP154,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP966,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP244,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP152,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP1017,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP880,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP161,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP708,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP420,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP877,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP429,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP630,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP912,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP786,Senior Finance Executive,Finance,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP69,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP317,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP299,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP909,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP252,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP924,Senior Software Engineer,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP471,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP678,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP577,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP259,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP769,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP149,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP478,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP59,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP666,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
